chunk_id,text
9647,Medicine Name: Levocetirizine. Strength: 400mg. Used for: Inflammation. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 tablet daily.
9648,Medicine Name: Dolo. Strength: 250mg. Used for: Acidity. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
9649,Medicine Name: Azithromycin. Strength: 250mg. Used for: Fever. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
9650,Medicine Name: Crocin. Strength: 400mg. Used for: Throat Infection. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: As directed by doctor.
9651,Medicine Name: Ors. Strength: 100mg. Used for: Fever. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: As directed by doctor.
9652,Medicine Name: Glimepiride. Strength: 200ml. Used for: Dehydration. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9653,Medicine Name: Glimepiride. Strength: 250mg. Used for: Dehydration. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 tablet daily.
9654,Medicine Name: Zincovit. Strength: 250mg. Used for: Dehydration. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: As directed by doctor.
9655,Medicine Name: Electral. Strength: 650mg. Used for: Headache. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet daily.
9656,Medicine Name: Metformin. Strength: 650mg. Used for: Inflammation. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet at night.
9657,Medicine Name: Ors. Strength: 200ml. Used for: Acidity. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet daily.
9658,Medicine Name: Zincovit. Strength: 500mg. Used for: Fever. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet daily.
9659,Medicine Name: Insulin. Strength: 200ml. Used for: Headache. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet at night.
9660,Medicine Name: Metformin. Strength: 400mg. Used for: Acidity. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet at night.
9661,Medicine Name: Dolo. Strength: 100mg. Used for: Inflammation. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: As directed by doctor.
9662,Medicine Name: Metformin. Strength: 650mg. Used for: Acidity. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet daily.
9663,Medicine Name: Famotidine. Strength: 500mg. Used for: Headache. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet at night.
9664,Medicine Name: Electral. Strength: 650mg. Used for: Allergy. Alternative medicines: Dolo. Stock Available: YES. Dosage: 1 tablet at night.
9665,Medicine Name: Clarithromycin. Strength: 400mg. Used for: Inflammation. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet after meals.
9666,Medicine Name: Levocetirizine. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet after meals.
9667,Medicine Name: Famotidine. Strength: 650mg. Used for: Diabetes. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet at night.
9668,Medicine Name: Ibuprofen. Strength: 650mg. Used for: Bacterial Infection. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet after meals.
9669,Medicine Name: Metformin. Strength: 250mg. Used for: Dehydration. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet at night.
9670,Medicine Name: Diclofenac. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
9671,Medicine Name: Levocetirizine. Strength: 650mg. Used for: Throat Infection. Alternative medicines: Metformin. Stock Available: NO. Dosage: As directed by doctor.
9672,Medicine Name: Crocin. Strength: 500mg. Used for: Pain. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet daily.
9673,Medicine Name: Electral. Strength: 250mg. Used for: Dehydration. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet at night.
9674,Medicine Name: Crocin. Strength: 10ml. Used for: Acidity. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9675,Medicine Name: Metformin. Strength: 500mg. Used for: Inflammation. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 tablet after meals.
9676,Medicine Name: Zincovit. Strength: 10ml. Used for: Headache. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet daily.
9677,Medicine Name: Metformin. Strength: 400mg. Used for: Inflammation. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9678,Medicine Name: Famotidine. Strength: 400mg. Used for: Fever. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: 1 tablet daily.
9679,Medicine Name: Ranitidine. Strength: 650mg. Used for: Pain. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet daily.
9680,Medicine Name: Azithromycin. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9681,Medicine Name: Clarithromycin. Strength: 100mg. Used for: Cold. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: As directed by doctor.
9682,Medicine Name: Glimepiride. Strength: 400mg. Used for: Pain. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet at night.
9683,Medicine Name: Cetirizine. Strength: 250mg. Used for: Pain. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9684,Medicine Name: Vitamin C. Strength: 10ml. Used for: Allergy. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet daily.
9685,Medicine Name: Dolo. Strength: 200ml. Used for: Bacterial Infection. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet daily.
9686,Medicine Name: Dolo. Strength: 250mg. Used for: Headache. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet at night.
9687,Medicine Name: Dolo. Strength: 500mg. Used for: Fever. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet at night.
9688,Medicine Name: Dolo. Strength: 500mg. Used for: Pain. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
9689,Medicine Name: Diclofenac. Strength: 250mg. Used for: Allergy. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9690,Medicine Name: Amoxicillin. Strength: 10ml. Used for: Cold. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet daily.
9691,Medicine Name: Amoxicillin. Strength: 400mg. Used for: Headache. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet after meals.
9692,Medicine Name: Amoxicillin. Strength: 200ml. Used for: Immunity Boost. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet after meals.
9693,Medicine Name: Metformin. Strength: 650mg. Used for: Fever. Alternative medicines: ORS. Stock Available: YES. Dosage: As directed by doctor.
9694,Medicine Name: Levocetirizine. Strength: 400mg. Used for: Inflammation. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet daily.
9695,Medicine Name: Ranitidine. Strength: 250mg. Used for: Inflammation. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet after meals.
9696,Medicine Name: Ors. Strength: 500mg. Used for: Immunity Boost. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet at night.
9697,Medicine Name: Paracetamol. Strength: 100mg. Used for: Cold. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9698,Medicine Name: Amoxicillin. Strength: 10ml. Used for: Pain. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet after meals.
9699,Medicine Name: Diclofenac. Strength: 500mg. Used for: Diabetes. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 tablet at night.
9700,Medicine Name: Clarithromycin. Strength: 500mg. Used for: Bacterial Infection. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet daily.
9701,Medicine Name: Ibuprofen. Strength: 650mg. Used for: Headache. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
9702,Medicine Name: Dolo. Strength: 200ml. Used for: Headache. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet after meals.
9703,Medicine Name: Dolo. Strength: 650mg. Used for: Diabetes. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet daily.
9704,Medicine Name: Diclofenac. Strength: 250mg. Used for: Pain. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet at night.
9705,Medicine Name: Diclofenac. Strength: 100mg. Used for: Inflammation. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet after meals.
9706,Medicine Name: Cetirizine. Strength: 500mg. Used for: Diabetes. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9707,Medicine Name: Electral. Strength: 500mg. Used for: Allergy. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet daily.
9708,Medicine Name: Electral. Strength: 500mg. Used for: Acidity. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: As directed by doctor.
9709,Medicine Name: Vitamin C. Strength: 100mg. Used for: Throat Infection. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet daily.
9710,Medicine Name: Crocin. Strength: 250mg. Used for: Pain. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 tablet at night.
9711,Medicine Name: Vitamin C. Strength: 250mg. Used for: Bacterial Infection. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
9712,Medicine Name: Crocin. Strength: 650mg. Used for: Bacterial Infection. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 tablet at night.
9713,Medicine Name: Diclofenac. Strength: 250mg. Used for: Allergy. Alternative medicines: Insulin. Stock Available: NO. Dosage: As directed by doctor.
9714,Medicine Name: Levocetirizine. Strength: 400mg. Used for: Cold. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet daily.
9715,Medicine Name: Metformin. Strength: 250mg. Used for: Dehydration. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
9716,Medicine Name: Glimepiride. Strength: 100mg. Used for: Dehydration. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: As directed by doctor.
9717,Medicine Name: Diclofenac. Strength: 100mg. Used for: Pain. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet at night.
9718,Medicine Name: Electral. Strength: 10ml. Used for: Headache. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet at night.
9719,Medicine Name: Clarithromycin. Strength: 250mg. Used for: Cold. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 tablet at night.
9720,Medicine Name: Zincovit. Strength: 200ml. Used for: Immunity Boost. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
9721,Medicine Name: Ors. Strength: 500mg. Used for: Diabetes. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet at night.
9722,Medicine Name: Insulin. Strength: 10ml. Used for: Allergy. Alternative medicines: Insulin. Stock Available: YES. Dosage: As directed by doctor.
9723,Medicine Name: Diclofenac. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet after meals.
9724,Medicine Name: Electral. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Electral. Stock Available: NO. Dosage: As directed by doctor.
9725,Medicine Name: Paracetamol. Strength: 650mg. Used for: Diabetes. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet at night.
9726,Medicine Name: Famotidine. Strength: 500mg. Used for: Throat Infection. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet daily.
9727,Medicine Name: Insulin. Strength: 10ml. Used for: Allergy. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 tablet at night.
9728,Medicine Name: Metformin. Strength: 10ml. Used for: Allergy. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9729,Medicine Name: Zincovit. Strength: 250mg. Used for: Allergy. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet at night.
9730,Medicine Name: Cetirizine. Strength: 250mg. Used for: Dehydration. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
9731,Medicine Name: Electral. Strength: 400mg. Used for: Inflammation. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet after meals.
9732,Medicine Name: Levocetirizine. Strength: 250mg. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 tablet daily.
9733,Medicine Name: Electral. Strength: 200ml. Used for: Pain. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9734,Medicine Name: Famotidine. Strength: 650mg. Used for: Inflammation. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet after meals.
9735,Medicine Name: Ranitidine. Strength: 650mg. Used for: Cold. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
9736,Medicine Name: Cetirizine. Strength: 10ml. Used for: Pain. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet at night.
9737,Medicine Name: Dolo. Strength: 100mg. Used for: Cold. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet at night.
9738,Medicine Name: Famotidine. Strength: 250mg. Used for: Diabetes. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet after meals.
9739,Medicine Name: Crocin. Strength: 200ml. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet after meals.
9740,Medicine Name: Vitamin C. Strength: 500mg. Used for: Allergy. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
9741,Medicine Name: Paracetamol. Strength: 200ml. Used for: Throat Infection. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet at night.
9742,Medicine Name: Ors. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9743,Medicine Name: Clarithromycin. Strength: 10ml. Used for: Acidity. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
9744,Medicine Name: Vitamin C. Strength: 250mg. Used for: Diabetes. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: As directed by doctor.
9745,Medicine Name: Clarithromycin. Strength: 10ml. Used for: Fever. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: As directed by doctor.
9746,Medicine Name: Ranitidine. Strength: 400mg. Used for: Diabetes. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: As directed by doctor.
9747,Medicine Name: Azithromycin. Strength: 100mg. Used for: Pain. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet daily.
9748,Medicine Name: Insulin. Strength: 400mg. Used for: Headache. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
9749,Medicine Name: Diclofenac. Strength: 100mg. Used for: Headache. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet at night.
9750,Medicine Name: Glimepiride. Strength: 200ml. Used for: Dehydration. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet after meals.
9751,Medicine Name: Zincovit. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
9752,Medicine Name: Zincovit. Strength: 200ml. Used for: Cold. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet at night.
9753,Medicine Name: Paracetamol. Strength: 10ml. Used for: Dehydration. Alternative medicines: Dolo. Stock Available: YES. Dosage: 1 tablet after meals.
9754,Medicine Name: Vitamin C. Strength: 650mg. Used for: Cold. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet daily.
