Medicine_ID,Medicine_Name,Strength,Use_Case,Alternative,Stock,Dosage_Instruction
15448,Electral,10ml,Throat Infection,ORS,No,1 tablet every 6 hrs
15449,Insulin,200ml,Acidity,Vitamin C,No,1 tablet at night
15450,Amoxicillin,650mg,Fever,Zincovit,Yes,1 capsule every 8 hrs
15451,Levocetirizine,500mg,Bacterial Infection,Glimepiride,Yes,1 capsule every 8 hrs
15452,Ibuprofen,250mg,Dehydration,Glimepiride,No,1 tablet after meals
15453,Paracetamol,10ml,Fever,Ibuprofen,Yes,1 tablet daily
15454,Crocin,650mg,Dehydration,Insulin,No,1 tablet daily
15455,Ibuprofen,400mg,Cold,Zincovit,Yes,1 capsule every 8 hrs
15456,Metformin,250mg,Diabetes,Insulin,Yes,1 tablet at night
15457,Ranitidine,100mg,Acidity,Ibuprofen,Yes,As directed by doctor
15458,Metformin,250mg,Pain,Insulin,No,1 tablet daily
15459,Clarithromycin,100mg,Pain,Vitamin C,No,As directed by doctor
15460,Zincovit,650mg,Acidity,Crocin,Yes,1 tablet after meals
15461,Famotidine,200ml,Immunity Boost,Electral,Yes,1 tablet every 6 hrs
15462,Azithromycin,10ml,Diabetes,Famotidine,No,As directed by doctor
15463,Clarithromycin,100mg,Fever,Paracetamol,Yes,1 tablet after meals
15464,Ibuprofen,400mg,Immunity Boost,Clarithromycin,Yes,1 capsule every 8 hrs
15465,Clarithromycin,250mg,Bacterial Infection,Crocin,Yes,1 capsule every 8 hrs
15466,Azithromycin,400mg,Immunity Boost,Metformin,Yes,As directed by doctor
15467,Cetirizine,200ml,Diabetes,Levocetirizine,Yes,As directed by doctor
15468,Clarithromycin,500mg,Fever,Famotidine,Yes,As directed by doctor
15469,Crocin,500mg,Cold,Zincovit,No,1 capsule every 8 hrs
15470,Metformin,400mg,Cold,Vitamin C,No,1 capsule every 8 hrs
15471,Crocin,400mg,Acidity,Cetirizine,Yes,As directed by doctor
15472,Ranitidine,10ml,Immunity Boost,Ranitidine,Yes,1 tablet daily
15473,ORS,100mg,Cold,ORS,Yes,1 tablet daily
15474,Vitamin C,100mg,Immunity Boost,Cetirizine,No,1 tablet after meals
15475,Famotidine,400mg,Immunity Boost,Famotidine,No,As directed by doctor
15476,Azithromycin,500mg,Dehydration,Cetirizine,Yes,1 tablet after meals
15477,Electral,400mg,Bacterial Infection,Diclofenac,Yes,As directed by doctor
15478,Levocetirizine,650mg,Dehydration,Ibuprofen,Yes,1 capsule every 8 hrs
15479,Metformin,100mg,Allergy,Cetirizine,Yes,1 tablet daily
15480,Diclofenac,400mg,Allergy,Ranitidine,Yes,1 tablet every 6 hrs
15481,Paracetamol,200ml,Headache,Diclofenac,No,1 tablet after meals
15482,Dolo,250mg,Inflammation,Cetirizine,Yes,1 tablet every 6 hrs
15483,Famotidine,250mg,Throat Infection,Insulin,No,1 tablet daily
15484,Azithromycin,10ml,Inflammation,Ranitidine,No,1 tablet at night
15485,Ibuprofen,200ml,Cold,Diclofenac,Yes,1 capsule every 8 hrs
15486,Levocetirizine,400mg,Allergy,Glimepiride,No,1 tablet at night
15487,Paracetamol,250mg,Allergy,Zincovit,No,1 tablet at night
15488,Ranitidine,650mg,Dehydration,Ranitidine,No,As directed by doctor
15489,Dolo,650mg,Pain,Electral,Yes,1 capsule every 8 hrs
15490,Cetirizine,250mg,Diabetes,Glimepiride,No,1 capsule every 8 hrs
15491,Amoxicillin,500mg,Bacterial Infection,Metformin,Yes,As directed by doctor
15492,Cetirizine,500mg,Allergy,Insulin,No,1 tablet daily
15493,Amoxicillin,200ml,Headache,Paracetamol,Yes,1 tablet at night
15494,Diclofenac,650mg,Bacterial Infection,Zincovit,No,1 tablet at night
15495,Zincovit,100mg,Allergy,Famotidine,Yes,As directed by doctor
15496,ORS,10ml,Acidity,Electral,No,As directed by doctor
15497,Insulin,250mg,Cold,Diclofenac,No,1 tablet daily
15498,ORS,200ml,Bacterial Infection,Insulin,Yes,1 capsule every 8 hrs
15499,Dolo,250mg,Dehydration,Zincovit,No,As directed by doctor
15500,Ranitidine,100mg,Diabetes,Ibuprofen,No,1 tablet daily
15501,Amoxicillin,250mg,Diabetes,Cetirizine,Yes,1 tablet at night
15502,Cetirizine,10ml,Pain,Glimepiride,Yes,1 tablet daily
15503,Ibuprofen,500mg,Diabetes,Electral,No,1 tablet at night
15504,Amoxicillin,10ml,Headache,Azithromycin,Yes,1 tablet after meals
15505,Crocin,100mg,Acidity,Azithromycin,No,1 tablet daily
15506,Paracetamol,10ml,Fever,Dolo,Yes,As directed by doctor
15507,Dolo,650mg,Inflammation,Vitamin C,No,1 tablet daily
15508,Diclofenac,650mg,Immunity Boost,Crocin,No,1 tablet every 6 hrs
15509,Ranitidine,200ml,Immunity Boost,Paracetamol,Yes,1 capsule every 8 hrs
15510,Electral,10ml,Fever,Amoxicillin,No,As directed by doctor
15511,Paracetamol,400mg,Pain,Levocetirizine,Yes,As directed by doctor
15512,Vitamin C,10ml,Dehydration,Clarithromycin,No,1 capsule every 8 hrs
15513,Famotidine,100mg,Bacterial Infection,Insulin,No,1 tablet after meals
15514,ORS,10ml,Diabetes,Zincovit,No,1 tablet after meals
15515,Famotidine,200ml,Throat Infection,Levocetirizine,No,1 tablet daily
15516,ORS,10ml,Dehydration,Dolo,No,1 tablet after meals
15517,Azithromycin,400mg,Pain,Zincovit,No,1 capsule every 8 hrs
15518,Amoxicillin,250mg,Fever,Diclofenac,Yes,As directed by doctor
15519,Glimepiride,100mg,Bacterial Infection,Azithromycin,Yes,1 tablet at night
15520,Cetirizine,500mg,Allergy,Ibuprofen,No,1 tablet at night
15521,Diclofenac,10ml,Throat Infection,Amoxicillin,No,1 tablet every 6 hrs
15522,Vitamin C,500mg,Bacterial Infection,Zincovit,Yes,1 tablet at night
15523,Amoxicillin,650mg,Acidity,ORS,Yes,1 tablet at night
15524,Glimepiride,400mg,Inflammation,Glimepiride,No,1 tablet at night
15525,Famotidine,100mg,Immunity Boost,Diclofenac,No,1 capsule every 8 hrs
15526,Azithromycin,100mg,Inflammation,Azithromycin,No,1 tablet after meals
15527,Dolo,400mg,Headache,Ranitidine,Yes,1 tablet after meals
15528,Diclofenac,200ml,Headache,Levocetirizine,No,1 tablet after meals
15529,Clarithromycin,400mg,Cold,Cetirizine,No,As directed by doctor
15530,Levocetirizine,100mg,Pain,Ibuprofen,Yes,1 tablet at night
15531,Ranitidine,10ml,Bacterial Infection,Ranitidine,Yes,1 tablet daily
15532,Azithromycin,650mg,Fever,Azithromycin,No,1 tablet after meals
15533,Diclofenac,100mg,Headache,Glimepiride,Yes,1 tablet daily
15534,Vitamin C,10ml,Immunity Boost,Crocin,No,1 tablet daily
15535,Diclofenac,650mg,Headache,ORS,Yes,1 capsule every 8 hrs
15536,Glimepiride,400mg,Inflammation,Glimepiride,Yes,1 tablet every 6 hrs
15537,Electral,400mg,Fever,Levocetirizine,No,1 tablet after meals
15538,Glimepiride,650mg,Dehydration,ORS,Yes,1 tablet after meals
15539,Ibuprofen,200ml,Throat Infection,Vitamin C,Yes,1 capsule every 8 hrs
15540,ORS,500mg,Allergy,Paracetamol,Yes,1 tablet at night
15541,Levocetirizine,650mg,Allergy,Famotidine,No,1 tablet at night
15542,Metformin,10ml,Allergy,Vitamin C,Yes,1 tablet daily
15543,Levocetirizine,200ml,Bacterial Infection,Diclofenac,No,1 tablet after meals
15544,Crocin,100mg,Acidity,Dolo,No,1 capsule every 8 hrs
15545,Metformin,200ml,Headache,Amoxicillin,No,1 tablet every 6 hrs
15546,Ranitidine,10ml,Immunity Boost,Glimepiride,No,1 tablet every 6 hrs
15547,Electral,400mg,Allergy,Ibuprofen,Yes,1 tablet after meals
15548,Glimepiride,500mg,Cold,Insulin,No,1 capsule every 8 hrs
15549,Ibuprofen,10ml,Dehydration,Diclofenac,No,1 tablet daily
15550,Cetirizine,500mg,Headache,Clarithromycin,Yes,1 tablet after meals
15551,Crocin,100mg,Bacterial Infection,Clarithromycin,No,1 tablet every 6 hrs
15552,Clarithromycin,200ml,Pain,Azithromycin,No,1 tablet daily
15553,Diclofenac,500mg,Allergy,Ibuprofen,Yes,1 capsule every 8 hrs
15554,Zincovit,200ml,Pain,Glimepiride,No,1 capsule every 8 hrs
15555,Zincovit,400mg,Headache,Paracetamol,No,1 tablet every 6 hrs
15556,Cetirizine,10ml,Acidity,Azithromycin,No,1 capsule every 8 hrs
15557,Electral,250mg,Inflammation,Crocin,Yes,1 tablet after meals
15558,Famotidine,250mg,Fever,Paracetamol,No,As directed by doctor
15559,Dolo,250mg,Acidity,Azithromycin,No,1 capsule every 8 hrs
15560,Ibuprofen,400mg,Fever,Famotidine,No,1 tablet every 6 hrs
15561,Zincovit,10ml,Headache,Insulin,No,As directed by doctor
15562,Azithromycin,100mg,Fever,Amoxicillin,No,1 tablet after meals
15563,Crocin,100mg,Allergy,Crocin,No,As directed by doctor
15564,Ranitidine,650mg,Headache,Dolo,Yes,1 tablet daily
15565,Glimepiride,250mg,Allergy,Crocin,No,1 tablet every 6 hrs
15566,Zincovit,650mg,Fever,ORS,Yes,1 tablet after meals
15567,Ranitidine,200ml,Diabetes,Levocetirizine,Yes,1 tablet daily
15568,Amoxicillin,200ml,Acidity,Insulin,No,1 tablet at night
15569,Levocetirizine,10ml,Immunity Boost,Vitamin C,No,1 tablet after meals
15570,Insulin,500mg,Dehydration,Amoxicillin,Yes,As directed by doctor
15571,Insulin,250mg,Headache,Vitamin C,No,1 tablet every 6 hrs
15572,Zincovit,100mg,Immunity Boost,Ibuprofen,No,1 capsule every 8 hrs
15573,Famotidine,200ml,Immunity Boost,Cetirizine,Yes,1 tablet at night
15574,Clarithromycin,250mg,Headache,Clarithromycin,No,As directed by doctor
15575,Paracetamol,400mg,Acidity,Cetirizine,Yes,1 tablet every 6 hrs
15576,Famotidine,10ml,Fever,Zincovit,No,1 tablet every 6 hrs
15577,Ibuprofen,250mg,Pain,Clarithromycin,Yes,1 tablet every 6 hrs
15578,Insulin,200ml,Acidity,Ranitidine,No,1 tablet after meals
15579,Amoxicillin,100mg,Bacterial Infection,Electral,Yes,1 tablet at night
15580,Clarithromycin,10ml,Cold,Diclofenac,Yes,1 tablet every 6 hrs
15581,Metformin,10ml,Pain,Diclofenac,No,1 tablet every 6 hrs
15582,Dolo,100mg,Throat Infection,Crocin,Yes,1 tablet daily
15583,Ibuprofen,200ml,Bacterial Infection,Paracetamol,No,1 tablet every 6 hrs
15584,Zincovit,10ml,Inflammation,Famotidine,Yes,1 capsule every 8 hrs
15585,Ranitidine,250mg,Cold,Glimepiride,No,As directed by doctor
15586,Insulin,200ml,Acidity,Azithromycin,Yes,1 tablet every 6 hrs
15587,Levocetirizine,400mg,Diabetes,Ranitidine,Yes,As directed by doctor
15588,Cetirizine,100mg,Immunity Boost,Famotidine,Yes,1 tablet daily
15589,Zincovit,250mg,Throat Infection,Paracetamol,Yes,1 capsule every 8 hrs
15590,Paracetamol,200ml,Fever,Clarithromycin,Yes,As directed by doctor
15591,ORS,400mg,Allergy,Paracetamol,No,1 tablet after meals
15592,Metformin,100mg,Headache,Insulin,No,1 tablet daily
15593,ORS,200ml,Fever,Glimepiride,No,As directed by doctor
15594,Diclofenac,250mg,Inflammation,Insulin,Yes,1 tablet daily
15595,Ranitidine,250mg,Allergy,Amoxicillin,No,1 tablet after meals
15596,Azithromycin,650mg,Dehydration,Glimepiride,Yes,1 tablet daily
15597,Ranitidine,250mg,Immunity Boost,Azithromycin,No,1 tablet daily
15598,Glimepiride,200ml,Throat Infection,Clarithromycin,Yes,1 tablet every 6 hrs
15599,Amoxicillin,100mg,Fever,Levocetirizine,No,1 tablet daily
15600,ORS,250mg,Acidity,Electral,Yes,1 tablet daily
15601,Crocin,10ml,Cold,Famotidine,Yes,1 tablet after meals
15602,Amoxicillin,100mg,Bacterial Infection,Amoxicillin,No,1 tablet every 6 hrs
15603,ORS,250mg,Allergy,Paracetamol,Yes,1 tablet at night
15604,Vitamin C,650mg,Dehydration,Vitamin C,No,As directed by doctor
15605,Crocin,400mg,Allergy,Insulin,Yes,1 tablet every 6 hrs
15606,Clarithromycin,250mg,Fever,Glimepiride,No,1 capsule every 8 hrs
15607,Electral,200ml,Throat Infection,Crocin,No,1 tablet at night
15608,Insulin,650mg,Allergy,Levocetirizine,No,1 tablet daily
15609,Famotidine,500mg,Throat Infection,Vitamin C,No,1 tablet daily
15610,Azithromycin,10ml,Allergy,Insulin,Yes,1 tablet daily
15611,ORS,10ml,Inflammation,Electral,No,1 tablet after meals
15612,Diclofenac,100mg,Headache,Vitamin C,Yes,1 tablet every 6 hrs
15613,Cetirizine,400mg,Immunity Boost,Paracetamol,No,1 tablet daily
15614,Ranitidine,650mg,Headache,Ranitidine,No,As directed by doctor
15615,Levocetirizine,100mg,Dehydration,Amoxicillin,No,1 capsule every 8 hrs
15616,Electral,10ml,Allergy,Vitamin C,Yes,1 tablet after meals
15617,Glimepiride,200ml,Inflammation,Amoxicillin,Yes,1 tablet every 6 hrs
15618,ORS,200ml,Dehydration,Cetirizine,Yes,1 tablet daily
15619,Metformin,10ml,Bacterial Infection,Ranitidine,Yes,1 tablet at night
15620,Levocetirizine,250mg,Pain,Metformin,Yes,As directed by doctor
15621,ORS,10ml,Inflammation,Clarithromycin,No,1 tablet daily
15622,Famotidine,650mg,Immunity Boost,Crocin,No,1 tablet at night
15623,Clarithromycin,400mg,Fever,Electral,Yes,As directed by doctor
15624,Glimepiride,10ml,Inflammation,Insulin,No,1 tablet every 6 hrs
15625,Amoxicillin,250mg,Fever,Vitamin C,No,1 capsule every 8 hrs
15626,Paracetamol,250mg,Bacterial Infection,Famotidine,Yes,1 tablet after meals
15627,Famotidine,400mg,Bacterial Infection,Crocin,Yes,1 tablet every 6 hrs
15628,Amoxicillin,500mg,Pain,Insulin,Yes,1 capsule every 8 hrs
15629,Glimepiride,10ml,Fever,Zincovit,Yes,1 tablet daily
15630,Electral,400mg,Fever,Crocin,No,1 tablet after meals
15631,Crocin,200ml,Diabetes,Amoxicillin,Yes,1 tablet at night
15632,Clarithromycin,200ml,Allergy,Vitamin C,No,1 tablet at night
15633,Azithromycin,10ml,Diabetes,Vitamin C,No,1 capsule every 8 hrs
15634,Ibuprofen,10ml,Bacterial Infection,Dolo,Yes,1 tablet at night
15635,Clarithromycin,250mg,Pain,Metformin,Yes,As directed by doctor
15636,Amoxicillin,10ml,Bacterial Infection,Crocin,No,1 tablet daily
15637,Insulin,500mg,Cold,Diclofenac,Yes,As directed by doctor
15638,Diclofenac,250mg,Bacterial Infection,Electral,No,1 tablet daily
15639,Vitamin C,200ml,Immunity Boost,Crocin,Yes,1 capsule every 8 hrs
15640,Azithromycin,200ml,Fever,Glimepiride,No,1 tablet every 6 hrs
15641,Metformin,650mg,Throat Infection,Vitamin C,Yes,1 capsule every 8 hrs
15642,Glimepiride,10ml,Dehydration,Famotidine,No,As directed by doctor
15643,Azithromycin,650mg,Cold,Crocin,Yes,1 tablet every 6 hrs
15644,Paracetamol,250mg,Immunity Boost,Ibuprofen,No,1 capsule every 8 hrs
15645,Glimepiride,100mg,Inflammation,Crocin,No,1 capsule every 8 hrs
15646,Metformin,650mg,Cold,Azithromycin,No,As directed by doctor
15647,Metformin,400mg,Allergy,Levocetirizine,No,As directed by doctor
15648,Metformin,500mg,Dehydration,Insulin,No,1 tablet at night
15649,Amoxicillin,10ml,Inflammation,Glimepiride,No,1 tablet daily
15650,Clarithromycin,250mg,Acidity,Diclofenac,No,1 tablet daily
15651,Diclofenac,400mg,Allergy,Clarithromycin,Yes,1 tablet at night
15652,Levocetirizine,650mg,Acidity,Vitamin C,Yes,1 capsule every 8 hrs
15653,Ranitidine,100mg,Dehydration,Glimepiride,Yes,As directed by doctor
15654,Famotidine,10ml,Throat Infection,Amoxicillin,Yes,1 capsule every 8 hrs
15655,Dolo,500mg,Pain,Metformin,Yes,1 capsule every 8 hrs
15656,Levocetirizine,10ml,Acidity,Azithromycin,No,1 tablet at night
15657,Paracetamol,500mg,Headache,Cetirizine,Yes,1 tablet at night
15658,Diclofenac,650mg,Headache,Insulin,No,1 tablet after meals
15659,Levocetirizine,250mg,Pain,Ranitidine,Yes,1 tablet every 6 hrs
15660,Crocin,250mg,Dehydration,Zincovit,Yes,1 tablet at night
15661,Azithromycin,650mg,Immunity Boost,Clarithromycin,Yes,As directed by doctor
15662,Paracetamol,500mg,Bacterial Infection,Glimepiride,Yes,1 tablet at night
15663,Crocin,650mg,Cold,Glimepiride,Yes,1 tablet at night
15664,Metformin,400mg,Bacterial Infection,Ranitidine,No,1 tablet at night
15665,ORS,200ml,Pain,ORS,No,1 tablet after meals
15666,Famotidine,500mg,Cold,Cetirizine,No,1 tablet at night
15667,Zincovit,100mg,Bacterial Infection,Metformin,Yes,As directed by doctor
15668,Azithromycin,100mg,Dehydration,Metformin,No,As directed by doctor
15669,Ibuprofen,400mg,Bacterial Infection,Ranitidine,Yes,1 capsule every 8 hrs
15670,Amoxicillin,100mg,Fever,ORS,No,1 capsule every 8 hrs
15671,Cetirizine,200ml,Headache,ORS,Yes,1 tablet after meals
15672,ORS,250mg,Fever,Zincovit,No,1 capsule every 8 hrs
15673,Amoxicillin,10ml,Bacterial Infection,Famotidine,Yes,1 tablet every 6 hrs
15674,Ranitidine,500mg,Dehydration,Diclofenac,No,1 capsule every 8 hrs
15675,Electral,100mg,Immunity Boost,Ranitidine,No,1 tablet after meals
15676,Ranitidine,650mg,Pain,Ranitidine,Yes,1 tablet after meals
15677,Ranitidine,10ml,Immunity Boost,Diclofenac,Yes,1 tablet at night
15678,Insulin,500mg,Bacterial Infection,Glimepiride,No,1 tablet every 6 hrs
15679,Crocin,500mg,Dehydration,Vitamin C,Yes,1 tablet after meals
15680,Metformin,400mg,Allergy,Vitamin C,No,1 tablet after meals
15681,Ibuprofen,250mg,Fever,Levocetirizine,Yes,1 tablet after meals
15682,Diclofenac,650mg,Cold,Ibuprofen,Yes,1 tablet every 6 hrs
15683,Azithromycin,200ml,Throat Infection,Glimepiride,No,1 tablet at night
15684,Amoxicillin,100mg,Fever,Crocin,Yes,As directed by doctor
15685,Levocetirizine,250mg,Pain,Electral,Yes,1 tablet after meals
15686,Amoxicillin,250mg,Acidity,Zincovit,Yes,1 tablet after meals
15687,Azithromycin,650mg,Bacterial Infection,Zincovit,Yes,1 tablet after meals
15688,Crocin,500mg,Dehydration,Vitamin C,No,1 tablet at night
15689,Zincovit,500mg,Throat Infection,Dolo,No,1 tablet daily
15690,Levocetirizine,100mg,Fever,Metformin,No,1 tablet after meals
15691,Diclofenac,200ml,Headache,Crocin,No,1 capsule every 8 hrs
15692,Dolo,250mg,Pain,Famotidine,No,As directed by doctor
15693,ORS,400mg,Diabetes,ORS,Yes,1 tablet at night
15694,Electral,650mg,Fever,Dolo,Yes,1 capsule every 8 hrs
15695,ORS,10ml,Pain,Vitamin C,No,1 tablet daily
15696,Electral,400mg,Dehydration,Clarithromycin,No,1 tablet every 6 hrs
15697,Metformin,400mg,Bacterial Infection,Vitamin C,No,1 tablet after meals
15698,Glimepiride,10ml,Immunity Boost,Vitamin C,No,1 tablet at night
15699,Insulin,500mg,Fever,Clarithromycin,Yes,1 tablet after meals
15700,Crocin,10ml,Throat Infection,Azithromycin,No,1 capsule every 8 hrs
15701,Diclofenac,10ml,Dehydration,Azithromycin,Yes,As directed by doctor
15702,Glimepiride,650mg,Pain,Glimepiride,No,1 tablet after meals
15703,Paracetamol,400mg,Inflammation,Ibuprofen,No,1 tablet daily
15704,ORS,100mg,Immunity Boost,Levocetirizine,No,1 capsule every 8 hrs
15705,Crocin,650mg,Immunity Boost,Clarithromycin,Yes,1 tablet after meals
15706,Dolo,400mg,Headache,Famotidine,No,As directed by doctor
15707,Diclofenac,10ml,Dehydration,Ibuprofen,No,1 tablet every 6 hrs
15708,ORS,100mg,Allergy,Paracetamol,Yes,As directed by doctor
15709,Azithromycin,650mg,Inflammation,Paracetamol,Yes,1 capsule every 8 hrs
15710,Metformin,250mg,Allergy,Clarithromycin,Yes,1 capsule every 8 hrs
15711,Vitamin C,500mg,Headache,Zincovit,Yes,1 capsule every 8 hrs
15712,Amoxicillin,200ml,Headache,Famotidine,Yes,1 tablet every 6 hrs
15713,Diclofenac,10ml,Acidity,Famotidine,Yes,1 tablet after meals
15714,Crocin,250mg,Headache,Ibuprofen,No,1 capsule every 8 hrs
15715,Levocetirizine,500mg,Cold,Glimepiride,Yes,As directed by doctor
15716,Crocin,250mg,Allergy,Clarithromycin,No,As directed by doctor
15717,Ranitidine,400mg,Headache,Paracetamol,Yes,1 tablet daily
15718,Glimepiride,500mg,Headache,Crocin,Yes,1 tablet every 6 hrs
15719,Crocin,10ml,Throat Infection,Diclofenac,No,1 tablet every 6 hrs
15720,Ranitidine,100mg,Acidity,ORS,Yes,1 tablet after meals
15721,Amoxicillin,100mg,Cold,Azithromycin,Yes,As directed by doctor
15722,Paracetamol,500mg,Allergy,Glimepiride,No,1 tablet at night
15723,Vitamin C,100mg,Pain,Clarithromycin,Yes,1 capsule every 8 hrs
15724,Azithromycin,400mg,Bacterial Infection,Zincovit,Yes,1 tablet after meals
15725,Electral,250mg,Pain,ORS,No,1 tablet at night
15726,Glimepiride,100mg,Diabetes,Glimepiride,Yes,1 tablet daily
15727,Crocin,10ml,Pain,Diclofenac,No,1 tablet after meals
15728,Glimepiride,200ml,Dehydration,ORS,No,As directed by doctor
15729,Cetirizine,250mg,Diabetes,Zincovit,No,1 tablet at night
15730,Diclofenac,10ml,Headache,Diclofenac,Yes,1 tablet at night
15731,Electral,500mg,Acidity,Paracetamol,No,1 tablet daily
15732,Dolo,10ml,Dehydration,Clarithromycin,Yes,1 tablet at night
15733,Ranitidine,10ml,Inflammation,Paracetamol,No,1 tablet after meals
15734,Electral,200ml,Immunity Boost,Levocetirizine,No,1 capsule every 8 hrs
15735,Ibuprofen,400mg,Cold,Amoxicillin,Yes,As directed by doctor
15736,Levocetirizine,650mg,Throat Infection,Levocetirizine,No,1 capsule every 8 hrs
15737,Amoxicillin,650mg,Dehydration,Amoxicillin,No,1 tablet after meals
15738,Glimepiride,650mg,Diabetes,Vitamin C,No,1 tablet after meals
15739,Ranitidine,10ml,Acidity,Levocetirizine,Yes,1 tablet at night
15740,Crocin,650mg,Inflammation,Famotidine,Yes,1 tablet every 6 hrs
15741,Cetirizine,100mg,Dehydration,Amoxicillin,Yes,1 tablet daily
15742,Famotidine,250mg,Acidity,Famotidine,No,1 tablet every 6 hrs
15743,Clarithromycin,250mg,Headache,Ranitidine,No,1 capsule every 8 hrs
15744,Clarithromycin,10ml,Diabetes,Zincovit,Yes,As directed by doctor
15745,Ranitidine,500mg,Cold,Levocetirizine,No,1 capsule every 8 hrs
15746,Zincovit,10ml,Acidity,Crocin,Yes,As directed by doctor
15747,Amoxicillin,250mg,Inflammation,Amoxicillin,No,1 capsule every 8 hrs
15748,Azithromycin,500mg,Throat Infection,Crocin,No,1 tablet at night
15749,Crocin,500mg,Fever,Insulin,Yes,As directed by doctor
15750,Ranitidine,500mg,Cold,Levocetirizine,Yes,1 tablet at night
15751,Insulin,100mg,Immunity Boost,Azithromycin,No,1 tablet at night
15752,Azithromycin,10ml,Throat Infection,Crocin,Yes,1 capsule every 8 hrs
15753,Diclofenac,400mg,Immunity Boost,Electral,Yes,1 tablet daily
15754,Dolo,10ml,Fever,Amoxicillin,No,1 capsule every 8 hrs
15755,Vitamin C,10ml,Headache,Azithromycin,Yes,1 tablet every 6 hrs
15756,Ibuprofen,500mg,Allergy,Zincovit,No,1 tablet daily
15757,Paracetamol,10ml,Immunity Boost,Amoxicillin,Yes,1 tablet daily
15758,Vitamin C,400mg,Throat Infection,Clarithromycin,No,1 tablet daily
15759,Electral,10ml,Cold,Electral,No,1 capsule every 8 hrs
15760,ORS,10ml,Cold,Metformin,Yes,1 tablet at night
15761,Ibuprofen,250mg,Inflammation,Famotidine,No,1 tablet every 6 hrs
15762,Amoxicillin,200ml,Throat Infection,Metformin,No,1 tablet after meals
15763,Glimepiride,250mg,Cold,ORS,No,1 tablet every 6 hrs
